clim1,clim2,trait1,trait2,growth
0.7611157894134521,0.015822883695364,0.21104530578381137,0.08985456824302673,-0.1315547674894333
0.7611157894134521,0.4740638416260481,0.21104530578381137,0.08985456824302673,-0.18617086112499237
0.7611157894134521,0.9323047995567322,0.21104530578381137,0.08985456824302673,-0.21591313183307648
0.0008831711602397263,0.015822883695364,0.25988887760199997,0.08985456824302673,-0.058778028935194016
0.0008831711602397263,0.4740638416260481,0.25988887760199997,0.08985456824302673,-0.05141269043087959
0.0008831711602397263,0.9323047995567322,0.25988887760199997,0.08985456824302673,-0.09793347120285034
0.38099948028684594,0.015822883695364,0.25988887760199997,0.08985456824302673,-0.07387372851371765
0.38099948028684594,0.4740638416260481,0.25988887760199997,0.08985456824302673,-0.11835809051990509
0.38099948028684594,0.9323047995567322,0.25988887760199997,0.08985456824302673,-0.1613035947084427
0.7611157894134521,0.015822883695364,0.25988887760199997,0.08985456824302673,-0.13085639476776123
0.7611157894134521,0.4740638416260481,0.25988887760199997,0.08985456824302673,-0.18654589354991913
0.7611157894134521,0.9323047995567322,0.25988887760199997,0.08985456824302673,-0.21598394215106964
0.0008831711602397263,0.015822883695364,0.3087324494201886,0.08985456824302673,-0.055232372134923935
0.0008831711602397263,0.4740638416260481,0.3087324494201886,0.08985456824302673,-0.051367152482271194
0.0008831711602397263,0.9323047995567322,0.3087324494201886,0.08985456824302673,-0.09756208956241608
0.38099948028684594,0.015822883695364,0.3087324494201886,0.08985456824302673,-0.0735853910446167
0.38099948028684594,0.4740638416260481,0.3087324494201886,0.08985456824302673,-0.11770790815353394
0.38099948028684594,0.9323047995567322,0.3087324494201886,0.08985456824302673,-0.1599387377500534
0.7611157894134521,0.015822883695364,0.3087324494201886,0.08985456824302673,-0.1298842430114746
0.7611157894134521,0.4740638416260481,0.3087324494201886,0.08985456824302673,-0.1857479363679886
0.7611157894134521,0.9323047995567322,0.3087324494201886,0.08985456824302673,-0.2160547524690628
0.0008831711602397263,0.015822883695364,0.35757602123837723,0.08985456824302673,-0.05168650671839714
0.0008831711602397263,0.4740638416260481,0.35757602123837723,0.08985456824302673,-0.05181324854493141
0.0008831711602397263,0.9323047995567322,0.35757602123837723,0.08985456824302673,-0.0963631421327591
0.38099948028684594,0.015822883695364,0.35757602123837723,0.08985456824302673,-0.07353992760181427
0.38099948028684594,0.4740638416260481,0.35757602123837723,0.08985456824302673,-0.11734496057033539
0.38099948028684594,0.9323047995567322,0.35757602123837723,0.08985456824302673,-0.15857385098934174
0.7611157894134521,0.015822883695364,0.35757602123837723,0.08985456824302673,-0.12808601558208466
0.7611157894134521,0.4740638416260481,0.35757602123837723,0.08985456824302673,-0.18447013199329376
0.7611157894134521,0.9323047995567322,0.35757602123837723,0.08985456824302673,-0.21612559258937836
0.0008831711602397263,0.015822883695364,0.40641959305656583,0.08985456824302673,-0.04814052954316139
0.0008831711602397263,0.4740638416260481,0.40641959305656583,0.08985456824302673,-0.05225924775004387
0.0008831711602397263,0.9323047995567322,0.40641959305656583,0.08985456824302673,-0.09516428411006927
0.38099948028684594,0.015822883695364,0.40641959305656583,0.08985456824302673,-0.07349427044391632
0.38099948028684594,0.4740638416260481,0.40641959305656583,0.08985456824302673,-0.1172032505273819
0.38099948028684594,0.9323047995567322,0.40641959305656583,0.08985456824302673,-0.15722139179706573
0.7611157894134521,0.015822883695364,0.40641959305656583,0.08985456824302673,-0.12628772854804993
0.7611157894134521,0.4740638416260481,0.40641959305656583,0.08985456824302673,-0.18369072675704956
0.7611157894134521,0.9323047995567322,0.40641959305656583,0.08985456824302673,-0.2161964327096939
0.0008831711602397263,0.015822883695364,0.45526316487475443,0.08985456824302673,-0.04438411071896553
0.0008831711602397263,0.4740638416260481,0.45526316487475443,0.08985456824302673,-0.052705008536577225
0.0008831711602397263,0.9323047995567322,0.45526316487475443,0.08985456824302673,-0.09433363378047943
0.38099948028684594,0.015822883695364,0.45526316487475443,0.08985456824302673,-0.07329027354717255
0.38099948028684594,0.4740638416260481,0.45526316487475443,0.08985456824302673,-0.11706162989139557
0.38099948028684594,0.9323047995567322,0.45526316487475443,0.08985456824302673,-0.1560225635766983
0.7611157894134521,0.015822883695364,0.45526316487475443,0.08985456824302673,-0.12448954582214355
0.7611157894134521,0.4740638416260481,0.45526316487475443,0.08985456824302673,-0.18214860558509827
0.7611157894134521,0.9323047995567322,0.45526316487475443,0.08985456824302673,-0.21626706421375275
0.0008831711602397263,0.015822883695364,0.504106736692943,0.08985456824302673,-0.04039311036467552
0.0008831711602397263,0.4740638416260481,0.504106736692943,0.08985456824302673,-0.05315114185214043
0.0008831711602397263,0.9323047995567322,0.504106736692943,0.08985456824302673,-0.0937223881483078
0.38099948028684594,0.015822883695364,0.504106736692943,0.08985456824302673,-0.07278241217136383
0.38099948028684594,0.4740638416260481,0.504106736692943,0.08985456824302673,-0.11691989004611969
0.38099948028684594,0.9323047995567322,0.504106736692943,0.08985456824302673,-0.15482358634471893
0.7611157894134521,0.015822883695364,0.504106736692943,0.08985456824302673,-0.12269136309623718
0.7611157894134521,0.4740638416260481,0.504106736692943,0.08985456824302673,-0.18050459027290344
0.7611157894134521,0.9323047995567322,0.504106736692943,0.08985456824302673,-0.21633796393871307
0.0008831711602397263,0.015822883695364,0.5529503085111317,0.08985456824302673,-0.03640216961503029
0.0008831711602397263,0.4740638416260481,0.5529503085111317,0.08985456824302673,-0.05359703674912453
0.0008831711602397263,0.9323047995567322,0.5529503085111317,0.08985456824302673,-0.09311123192310333
0.38099948028684594,0.015822883695364,0.5529503085111317,0.08985456824302673,-0.07227471470832825
0.38099948028684594,0.4740638416260481,0.5529503085111317,0.08985456824302673,-0.11677829921245575
0.38099948028684594,0.9323047995567322,0.5529503085111317,0.08985456824302673,-0.15362481772899628
0.7611157894134521,0.015822883695364,0.5529503085111317,0.08985456824302673,-0.12089312076568604
0.7611157894134521,0.4740638416260481,0.5529503085111317,0.08985456824302673,-0.17886050045490265
0.7611157894134521,0.9323047995567322,0.5529503085111317,0.08985456824302673,-0.21640871465206146
0.0008831711602397263,0.015822883695364,0.6017938803293204,0.08985456824302673,-0.03241100534796715
0.0008831711602397263,0.4740638416260481,0.6017938803293204,0.08985456824302673,-0.054043080657720566
0.0008831711602397263,0.9323047995567322,0.6017938803293204,0.08985456824302673,-0.09249982237815857
0.38099948028684594,0.015822883695364,0.6017938803293204,0.08985456824302673,-0.07176706194877625
0.38099948028684594,0.4740638416260481,0.6017938803293204,0.08985456824302673,-0.11706162989139557
0.38099948028684594,0.9323047995567322,0.6017938803293204,0.08985456824302673,-0.15242570638656616
0.7611157894134521,0.015822883695364,0.6017938803293204,0.08985456824302673,-0.1190858781337738
0.7611157894134521,0.4740638416260481,0.6017938803293204,0.08985456824302673,-0.17721636593341827
0.7611157894134521,0.9323047995567322,0.6017938803293204,0.08985456824302673,-0.2174796313047409
0.0008831711602397263,0.015822883695364,0.6506374521475089,0.08985456824302673,-0.028419923037290573
0.0008831711602397263,0.4740638416260481,0.6506374521475089,0.08985456824302673,-0.05448901280760765
0.0008831711602397263,0.9323047995567322,0.6506374521475089,0.08985456824302673,-0.09188853204250336
0.38099948028684594,0.015822883695364,0.6506374521475089,0.08985456824302673,-0.07125928997993469
0.38099948028684594,0.4740638416260481,0.6506374521475089,0.08985456824302673,-0.11706233024597168
0.38099948028684594,0.9323047995567322,0.6506374521475089,0.08985456824302673,-0.15122677385807037
0.7611157894134521,0.015822883695364,0.6506374521475089,0.08985456824302673,-0.11727522313594818
0.7611157894134521,0.4740638416260481,0.6506374521475089,0.08985456824302673,-0.17557217180728912
0.7611157894134521,0.9323047995567322,0.6506374521475089,0.08985456824302673,-0.21864144504070282
0.0008831711602397263,0.015822883695364,0.6994810239656976,0.08985456824302673,-0.021982844918966293
0.0008831711602397263,0.4740638416260481,0.6994810239656976,0.08985456824302673,-0.054934967309236526
0.0008831711602397263,0.9323047995567322,0.6994810239656976,0.08985456824302673,-0.09127730131149292
0.38099948028684594,0.015822883695364,0.6994810239656976,0.08985456824302673,-0.07075147330760956
0.38099948028684594,0.4740638416260481,0.6994810239656976,0.08985456824302673,-0.11696110665798187
0.38099948028684594,0.9323047995567322,0.6994810239656976,0.08985456824302673,-0.15002794563770294
0.7611157894134521,0.015822883695364,0.6994810239656976,0.08985456824302673,-0.11546453833580017
0.7611157894134521,0.4740638416260481,0.6994810239656976,0.08985456824302673,-0.17408132553100586
0.7611157894134521,0.9323047995567322,0.6994810239656976,0.08985456824302673,-0.21980322897434235
0.0008831711602397263,0.015822883695364,0.7483245957838861,0.08985456824302673,-0.014749355614185333
0.0008831711602397263,0.4740638416260481,0.7483245957838861,0.08985456824302673,-0.05538102611899376
0.0008831711602397263,0.9323047995567322,0.7483245957838861,0.08985456824302673,-0.09066608548164368
0.38099948028684594,0.015822883695364,0.7483245957838861,0.08985456824302673,-0.07024382054805756
0.38099948028684594,0.4740638416260481,0.7483245957838861,0.08985456824302673,-0.11590462923049927
0.38099948028684594,0.9323047995567322,0.7483245957838861,0.08985456824302673,-0.1488291621208191
0.7611157894134521,0.015822883695364,0.7483245957838861,0.08985456824302673,-0.1136513203382492
0.7611157894134521,0.4740638416260481,0.7483245957838861,0.08985456824302673,-0.1754622608423233
0.7611157894134521,0.9323047995567322,0.7483245957838861,0.08985456824302673,-0.2209649533033371
0.0008831711602397263,0.015822883695364,0.7971681676020748,0.08985456824302673,-0.007515881210565567
0.0008831711602397263,0.4740638416260481,0.7971681676020748,0.08985456824302673,-0.05582692101597786
0.0008831711602397263,0.9323047995567322,0.7971681676020748,0.08985456824302673,-0.09005467593669891
0.38099948028684594,0.015822883695364,0.7971681676020748,0.08985456824302673,-0.06973595917224884
0.38099948028684594,0.4740638416260481,0.7971681676020748,0.08985456824302673,-0.11484812200069427
0.38099948028684594,0.9323047995567322,0.7971681676020748,0.08985456824302673,-0.14763012528419495
0.7611157894134521,0.015822883695364,0.7971681676020748,0.08985456824302673,-0.11305154860019684
0.7611157894134521,0.4740638416260481,0.7971681676020748,0.08985456824302673,-0.17684337496757507
0.7611157894134521,0.9323047995567322,0.7971681676020748,0.08985456824302673,-0.22211070358753204
0.0008831711602397263,0.015822883695364,0.8460117394202634,0.08985456824302673,-0.0002823173999786377
0.0008831711602397263,0.4740638416260481,0.8460117394202634,0.08985456824302673,-0.05627283826470375
0.0008831711602397263,0.9323047995567322,0.8460117394202634,0.08985456824302673,-0.08944337069988251
0.38099948028684594,0.015822883695364,0.8460117394202634,0.08985456824302673,-0.06922836601734161
0.38099948028684594,0.4740638416260481,0.8460117394202634,0.08985456824302673,-0.11379171907901764
0.38099948028684594,0.9323047995567322,0.8460117394202634,0.08985456824302673,-0.14848658442497253
0.7611157894134521,0.015822883695364,0.8460117394202634,0.08985456824302673,-0.11444069445133209
0.7611157894134521,0.4740638416260481,0.8460117394202634,0.08985456824302673,-0.17822451889514923
0.7611157894134521,0.9323047995567322,0.8460117394202634,0.08985456824302673,-0.2233686000108719
0.0008831711602397263,0.015822883695364,0.894855311238452,0.08985456824302673,0.0064517781138420105
0.0008831711602397263,0.4740638416260481,0.894855311238452,0.08985456824302673,-0.05671880766749382
0.0008831711602397263,0.9323047995567322,0.894855311238452,0.08985456824302673,-0.0888320654630661
0.38099948028684594,0.015822883695364,0.894855311238452,0.08985456824302673,-0.06872056424617767
0.38099948028684594,0.4740638416260481,0.894855311238452,0.08985456824302673,-0.11273516714572906
0.38099948028684594,0.9323047995567322,0.894855311238452,0.08985456824302673,-0.15062423050403595
0.7611157894134521,0.015822883695364,0.894855311238452,0.08985456824302673,-0.11582978069782257
0.7611157894134521,0.4740638416260481,0.894855311238452,0.08985456824302673,-0.17960555851459503
0.7611157894134521,0.9323047995567322,0.894855311238452,0.08985456824302673,-0.22474969923496246
0.0008831711602397263,0.015822883695364,0.9436988830566406,0.08985456824302673,0.010035570710897446
0.0008831711602397263,0.4740638416260481,0.9436988830566406,0.08985456824302673,-0.057164888828992844
0.0008831711602397263,0.9323047995567322,0.9436988830566406,0.08985456824302673,-0.08822087943553925
0.38099948028684594,0.015822883695364,0.9436988830566406,0.08985456824302673,-0.06821274757385254
0.38099948028684594,0.4740638416260481,0.9436988830566406,0.08985456824302673,-0.11267988383769989
0.38099948028684594,0.9323047995567322,0.9436988830566406,0.08985456824302673,-0.15286105871200562
0.7611157894134521,0.015822883695364,0.9436988830566406,0.08985456824302673,-0.11721906065940857
0.7611157894134521,0.4740638416260481,0.9436988830566406,0.08985456824302673,-0.1809866577386856
0.7611157894134521,0.9323047995567322,0.9436988830566406,0.08985456824302673,-0.22613082826137543
0.0008831711602397263,0.015822883695364,0.0156710185110569,0.13667272580297368,-0.06728130578994751
0.0008831711602397263,0.4740638416260481,0.0156710185110569,0.13667272580297368,-0.05912642553448677
0.0008831711602397263,0.9323047995567322,0.0156710185110569,0.13667272580297368,-0.0820670872926712
0.38099948028684594,0.015822883695364,0.0156710185110569,0.13667272580297368,-0.06156129762530327
0.38099948028684594,0.4740638416260481,0.0156710185110569,0.13667272580297368,-0.10524581372737885
0.38099948028684594,0.9323047995567322,0.0156710185110569,0.13667272580297368,-0.14505203068256378
0.7611157894134521,0.015822883695364,0.0156710185110569,0.13667272580297368,-0.11691974103450775
0.7611157894134521,0.4740638416260481,0.0156710185110569,0.13667272580297368,-0.1674567312002182
0.7611157894134521,0.9323047995567322,0.0156710185110569,0.13667272580297368,-0.20125816762447357
0.0008831711602397263,0.015822883695364,0.06451459032924552,0.13667272580297368,-0.06395703554153442
0.0008831711602397263,0.4740638416260481,0.06451459032924552,0.13667272580297368,-0.054993052035570145
0.0008831711602397263,0.9323047995567322,0.06451459032924552,0.13667272580297368,-0.08192555606365204
0.38099948028684594,0.015822883695364,0.06451459032924552,0.13667272580297368,-0.060928236693143845
0.38099948028684594,0.4740638416260481,0.06451459032924552,0.13667272580297368,-0.10459573566913605
0.38099948028684594,0.9323047995567322,0.06451459032924552,0.13667272580297368,-0.14618001878261566
0.7611157894134521,0.015822883695364,0.06451459032924552,0.13667272580297368,-0.1151215136051178
0.7611157894134521,0.4740638416260481,0.06451459032924552,0.13667272580297368,-0.1684735119342804
0.7611157894134521,0.9323047995567322,0.06451459032924552,0.13667272580297368,-0.2012639194726944
0.0008831711602397263,0.015822883695364,0.11335816214743413,0.13667272580297368,-0.06063244119286537
0.0008831711602397263,0.4740638416260481,0.11335816214743413,0.13667272580297368,-0.05085952207446098
0.0008831711602397263,0.9323047995567322,0.11335816214743413,0.13667272580297368,-0.08178380131721497
0.38099948028684594,0.015822883695364,0.11335816214743413,0.13667272580297368,-0.06029512360692024
0.38099948028684594,0.4740638416260481,0.11335816214743413,0.13667272580297368,-0.10394559800624847
0.38099948028684594,0.9323047995567322,0.11335816214743413,0.13667272580297368,-0.14665497839450836
0.7611157894134521,0.015822883695364,0.11335816214743413,0.13667272580297368,-0.11332342028617859
0.7611157894134521,0.4740638416260481,0.11335816214743413,0.13667272580297368,-0.16941052675247192
0.7611157894134521,0.9323047995567322,0.11335816214743413,0.13667272580297368,-0.20132611691951752
0.0008831711602397263,0.015822883695364,0.16220173396562276,0.13667272580297368,-0.05730808153748512
0.0008831711602397263,0.4740638416260481,0.16220173396562276,0.13667272580297368,-0.04697379097342491
0.0008831711602397263,0.9323047995567322,0.16220173396562276,0.13667272580297368,-0.08164216578006744
0.38099948028684594,0.015822883695364,0.16220173396562276,0.13667272580297368,-0.059661779552698135
0.38099948028684594,0.4740638416260481,0.16220173396562276,0.13667272580297368,-0.10329528152942657
0.38099948028684594,0.9323047995567322,0.16220173396562276,0.13667272580297368,-0.14672577381134033
0.7611157894134521,0.015822883695364,0.16220173396562276,0.13667272580297368,-0.11152510344982147
0.7611157894134521,0.4740638416260481,0.16220173396562276,0.13667272580297368,-0.1699650138616562
0.7611157894134521,0.9323047995567322,0.16220173396562276,0.13667272580297368,-0.201397106051445
0.0008831711602397263,0.015822883695364,0.21104530578381137,0.13667272580297368,-0.05383104458451271
0.0008831711602397263,0.4740638416260481,0.21104530578381137,0.13667272580297368,-0.0434279628098011
0.0008831711602397263,0.9323047995567322,0.21104530578381137,0.13667272580297368,-0.08150039613246918
0.38099948028684594,0.015822883695364,0.21104530578381137,0.13667272580297368,-0.059028755873441696
0.38099948028684594,0.4740638416260481,0.21104530578381137,0.13667272580297368,-0.10264509916305542
0.38099948028684594,0.9323047995567322,0.21104530578381137,0.13667272580297368,-0.14679649472236633
0.7611157894134521,0.015822883695364,0.21104530578381137,0.13667272580297368,-0.10972687602043152
0.7611157894134521,0.4740638416260481,0.21104530578381137,0.13667272580297368,-0.1702774614095688
0.7611157894134521,0.9323047995567322,0.21104530578381137,0.13667272580297368,-0.20146773755550385
0.0008831711602397263,0.015822883695364,0.25988887760199997,0.13667272580297368,-0.05028535798192024
0.0008831711602397263,0.4740638416260481,0.25988887760199997,0.13667272580297368,-0.03988214209675789
0.0008831711602397263,0.9323047995567322,0.25988887760199997,0.13667272580297368,-0.0813586413860321
0.38099948028684594,0.015822883695364,0.25988887760199997,0.13667272580297368,-0.0583956204354763
0.38099948028684594,0.4740638416260481,0.25988887760199997,0.13667272580297368,-0.10199500620365143
0.38099948028684594,0.9323047995567322,0.25988887760199997,0.13667272580297368,-0.14606733620166779
0.7611157894134521,0.015822883695364,0.25988887760199997,0.13667272580297368,-0.10792875289916992
0.7611157894134521,0.4740638416260481,0.25988887760199997,0.13667272580297368,-0.1701245754957199
0.7611157894134521,0.9323047995567322,0.25988887760199997,0.13667272580297368,-0.20153860747814178
0.0008831711602397263,0.015822883695364,0.3087324494201886,0.13667272580297368,-0.0467396043241024
0.0008831711602397263,0.4740638416260481,0.3087324494201886,0.13667272580297368,-0.03633633628487587
0.0008831711602397263,0.9323047995567322,0.3087324494201886,0.13667272580297368,-0.08121709525585175
0.38099948028684594,0.015822883695364,0.3087324494201886,0.13667272580297368,-0.058072980493307114
0.38099948028684594,0.4740638416260481,0.3087324494201886,0.13667272580297368,-0.10134480893611908
0.38099948028684594,0.9323047995567322,0.3087324494201886,0.13667272580297368,-0.14470236003398895
0.7611157894134521,0.015822883695364,0.3087324494201886,0.13667272580297368,-0.10613046586513519
0.7611157894134521,0.4740638416260481,0.3087324494201886,0.13667272580297368,-0.16886314749717712
0.7611157894134521,0.9323047995567322,0.3087324494201886,0.13667272580297368,-0.20160938799381256
0.0008831711602397263,0.015822883695364,0.35757602123837723,0.13667272580297368,-0.04319365695118904
0.0008831711602397263,0.4740638416260481,0.35757602123837723,0.13667272580297368,-0.03520407900214195
0.0008831711602397263,0.9323047995567322,0.35757602123837723,0.13667272580297368,-0.08107542991638184
0.38099948028684594,0.015822883695364,0.35757602123837723,0.13667272580297368,-0.05759492143988609
0.38099948028684594,0.4740638416260481,0.35757602123837723,0.13667272580297368,-0.10077023506164551
0.38099948028684594,0.9323047995567322,0.35757602123837723,0.13667272580297368,-0.1433374136686325
0.7611157894134521,0.015822883695364,0.35757602123837723,0.13667272580297368,-0.10433235764503479
0.7611157894134521,0.4740638416260481,0.35757602123837723,0.13667272580297368,-0.16760188341140747
0.7611157894134521,0.9323047995567322,0.35757602123837723,0.13667272580297368,-0.20168016850948334
0.0008831711602397263,0.015822883695364,0.40641959305656583,0.13667272580297368,-0.03956906870007515
0.0008831711602397263,0.4740638416260481,0.40641959305656583,0.13667272580297368,-0.035650093108415604
0.0008831711602397263,0.9323047995567322,0.40641959305656583,0.13667272580297368,-0.08004428446292877
0.38099948028684594,0.015822883695364,0.40641959305656583,0.13667272580297368,-0.05708711966872215
0.38099948028684594,0.4740638416260481,0.40641959305656583,0.13667272580297368,-0.10062845051288605
0.38099948028684594,0.9323047995567322,0.40641959305656583,0.13667272580297368,-0.14210163056850433
0.7611157894134521,0.015822883695364,0.40641959305656583,0.13667272580297368,-0.10253413021564484
0.7611157894134521,0.4740638416260481,0.40641959305656583,0.13667272580297368,-0.16677036881446838
0.7611157894134521,0.9323047995567322,0.40641959305656583,0.13667272580297368,-0.20175090432167053
0.0008831711602397263,0.015822883695364,0.45526316487475443,0.13667272580297368,-0.03557794168591499
0.0008831711602397263,0.4740638416260481,0.45526316487475443,0.13667272580297368,-0.036096032708883286
0.0008831711602397263,0.9323047995567322,0.45526316487475443,0.13667272580297368,-0.07917957007884979
0.38099948028684594,0.015822883695364,0.45526316487475443,0.13667272580297368,-0.05657931789755821
0.38099948028684594,0.4740638416260481,0.45526316487475443,0.13667272580297368,-0.10048691928386688
0.38099948028684594,0.9323047995567322,0.45526316487475443,0.13667272580297368,-0.14090272784233093
0.7611157894134521,0.015822883695364,0.45526316487475443,0.13667272580297368,-0.10073401033878326
0.7611157894134521,0.4740638416260481,0.45526316487475443,0.13667272580297368,-0.16618353128433228
0.7611157894134521,0.9323047995567322,0.45526316487475443,0.13667272580297368,-0.20182174444198608
0.0008831711602397263,0.015822883695364,0.504106736692943,0.13667272580297368,-0.03158697858452797
0.0008831711602397263,0.4740638416260481,0.504106736692943,0.13667272580297368,-0.03654203936457634
0.0008831711602397263,0.9323047995567322,0.504106736692943,0.13667272580297368,-0.0785682201385498
0.38099948028684594,0.015822883695364,0.504106736692943,0.13667272580297368,-0.056071680039167404
0.38099948028684594,0.4740638416260481,0.504106736692943,0.13667272580297368,-0.10034525394439697
0.38099948028684594,0.9323047995567322,0.504106736692943,0.13667272580297368,-0.13970382511615753
0.7611157894134521,0.015822883695364,0.504106736692943,0.13667272580297368,-0.09892348945140839
0.7611157894134521,0.4740638416260481,0.504106736692943,0.13667272580297368,-0.16507133841514587
0.7611157894134521,0.9323047995567322,0.504106736692943,0.13667272580297368,-0.20189248025417328
0.0008831711602397263,0.015822883695364,0.5529503085111317,0.13667272580297368,-0.02759590372443199
0.0008831711602397263,0.4740638416260481,0.5529503085111317,0.13667272580297368,-0.03698800131678581
0.0008831711602397263,0.9323047995567322,0.5529503085111317,0.13667272580297368,-0.07795685529708862
0.38099948028684594,0.015822883695364,0.5529503085111317,0.13667272580297368,-0.05556393787264824
0.38099948028684594,0.4740638416260481,0.5529503085111317,0.13667272580297368,-0.10020358860492706
0.38099948028684594,0.9323047995567322,0.5529503085111317,0.13667272580297368,-0.13850484788417816
0.7611157894134521,0.015822883695364,0.5529503085111317,0.13667272580297368,-0.09711277484893799
0.7611157894134521,0.4740638416260481,0.5529503085111317,0.13667272580297368,-0.16342727839946747
0.7611157894134521,0.9323047995567322,0.5529503085111317,0.13667272580297368,-0.2013578861951828
0.0008831711602397263,0.015822883695364,0.6017938803293204,0.13667272580297368,-0.023604702204465866
0.0008831711602397263,0.4740638416260481,0.6017938803293204,0.13667272580297368,-0.037433918565511703
0.0008831711602397263,0.9323047995567322,0.6017938803293204,0.13667272580297368,-0.07734565436840057
0.38099948028684594,0.015822883695364,0.6017938803293204,0.13667272580297368,-0.05505617335438728
0.38099948028684594,0.4740638416260481,0.6017938803293204,0.13667272580297368,-0.10013918578624725
0.38099948028684594,0.9323047995567322,0.6017938803293204,0.13667272580297368,-0.1373058706521988
0.7611157894134521,0.015822883695364,0.6017938803293204,0.13667272580297368,-0.09530214965343475
0.7611157894134521,0.4740638416260481,0.6017938803293204,0.13667272580297368,-0.16178324818611145
0.7611157894134521,0.9323047995567322,0.6017938803293204,0.13667272580297368,-0.20238067209720612
0.0008831711602397263,0.015822883695364,0.6506374521475089,0.13667272580297368,-0.019613824784755707
0.0008831711602397263,0.4740638416260481,0.6506374521475089,0.13667272580297368,-0.03787984326481819
0.0008831711602397263,0.9323047995567322,0.6506374521475089,0.13667272580297368,-0.0767342746257782
0.38099948028684594,0.015822883695364,0.6506374521475089,0.13667272580297368,-0.054548364132642746
0.38099948028684594,0.4740638416260481,0.6506374521475089,0.13667272580297368,-0.10013991594314575
0.38099948028684594,0.9323047995567322,0.6506374521475089,0.13667272580297368,-0.13610707223415375
0.7611157894134521,0.015822883695364,0.6506374521475089,0.13667272580297368,-0.09349144995212555
